date,value,variable,data_type
2020-02-15,8.173669467787114,Mean - Full weeks,Confirmed cases
2020-02-16,8.173669467787114,Mean - Full weeks,Confirmed cases
2020-02-17,8.173669467787114,Mean - Full weeks,Confirmed cases
2020-02-18,8.173669467787114,Mean - Full weeks,Confirmed cases
2020-02-19,8.173669467787114,Mean - Full weeks,Confirmed cases
2020-02-20,8.173669467787114,Mean - Full weeks,Confirmed cases
2020-02-21,8.173669467787114,Mean - Full weeks,Confirmed cases
2020-02-22,8.173669467787114,Mean - Full weeks,Confirmed cases
2020-02-23,8.173669467787114,Mean - Full weeks,Confirmed cases
2020-02-24,8.173669467787114,Mean - Full weeks,Confirmed cases
2020-02-25,8.173669467787114,Mean - Full weeks,Confirmed cases
2020-02-26,8.173669467787114,Mean - Full weeks,Confirmed cases
2020-02-27,8.173669467787114,Mean - Full weeks,Confirmed cases
2020-02-28,8.173669467787114,Mean - Full weeks,Confirmed cases
2020-02-29,8.173669467787114,Mean - Full weeks,Confirmed cases
2020-03-01,8.173669467787114,Mean - Full weeks,Confirmed cases
2020-03-02,8.173669467787114,Mean - Full weeks,Confirmed cases
2020-03-03,8.173669467787114,Mean - Full weeks,Confirmed cases
2020-03-04,8.173669467787114,Mean - Full weeks,Confirmed cases
2020-03-05,7.8796561604584525,Mean - Full weeks,Confirmed cases
2020-03-06,7.249315068493151,Mean - Full weeks,Confirmed cases
2020-03-07,6.709976798143852,Mean - Full weeks,Confirmed cases
2020-03-08,6.371868978805395,Mean - Full weeks,Confirmed cases
2020-03-09,5.91271056661562,Mean - Full weeks,Confirmed cases
2020-03-10,5.473300970873787,Mean - Full weeks,Confirmed cases
2020-03-11,5.167507568113018,Mean - Full weeks,Confirmed cases
2020-03-12,4.911359724612737,Mean - Full weeks,Confirmed cases
2020-03-13,4.817251461988304,Mean - Full weeks,Confirmed cases
2020-03-14,4.538263665594855,Mean - Full weeks,Confirmed cases
2020-03-15,4.425980105324752,Mean - Full weeks,Confirmed cases
2020-03-16,4.215070643642072,Mean - Full weeks,Confirmed cases
2020-03-17,4.000508130081301,Mean - Full weeks,Confirmed cases
2020-03-18,3.867494824016563,Mean - Full weeks,Confirmed cases
2020-03-19,3.803474484256243,Mean - Full weeks,Confirmed cases
2020-03-20,3.899830220713073,Mean - Full weeks,Confirmed cases
2020-03-21,3.8425637834474173,Mean - Full weeks,Confirmed cases
2020-03-22,3.880649717514124,Mean - Full weeks,Confirmed cases
2020-03-23,3.8475894245723175,Mean - Full weeks,Confirmed cases
2020-03-24,4.022243713733076,Mean - Full weeks,Confirmed cases
2020-03-25,4.284434490481523,Mean - Full weeks,Confirmed cases
2020-03-26,4.542706964520368,Mean - Full weeks,Confirmed cases
2020-03-27,4.490196078431373,Mean - Full weeks,Confirmed cases
2020-03-28,4.059113300492611,Mean - Full weeks,Confirmed cases
2020-03-29,3.8584729981378025,Mean - Full weeks,Confirmed cases
2020-03-30,3.628352490421456,Mean - Full weeks,Confirmed cases
2020-03-31,3.4923413566739607,Mean - Full weeks,Confirmed cases
2020-04-01,3.386004514672686,Mean - Full weeks,Confirmed cases
2020-04-02,3.2675,Mean - Full weeks,Confirmed cases
2020-04-03,3.0964467005076144,Mean - Full weeks,Confirmed cases
2020-04-04,3.2605042016806722,Mean - Full weeks,Confirmed cases
2020-04-05,3.37910447761194,Mean - Full weeks,Confirmed cases
2020-04-06,3.3333333333333335,Mean - Full weeks,Confirmed cases
2020-04-07,3.4098360655737703,Mean - Full weeks,Confirmed cases
2020-04-08,3.4160583941605838,Mean - Full weeks,Confirmed cases
2020-04-09,3.3524720893141944,Mean - Full weeks,Confirmed cases
2020-04-10,3.2760330578512398,Mean - Full weeks,Confirmed cases
2020-04-11,3.3333333333333335,Mean - Full weeks,Confirmed cases
2020-04-12,3.3452830188679243,Mean - Full weeks,Confirmed cases
2020-04-13,3.3531669865642995,Mean - Full weeks,Confirmed cases
2020-04-14,3.401673640167364,Mean - Full weeks,Confirmed cases
2020-04-15,3.488986784140969,Mean - Full weeks,Confirmed cases
2020-04-16,3.4360189573459716,Mean - Full weeks,Confirmed cases
2020-04-17,3.4139650872817957,Mean - Full weeks,Confirmed cases
2020-04-18,3.35752688172043,Mean - Full weeks,Confirmed cases
2020-04-19,3.2023121387283235,Mean - Full weeks,Confirmed cases
2020-04-20,3.143712574850299,Mean - Full weeks,Confirmed cases
2020-04-21,3.1470588235294117,Mean - Full weeks,Confirmed cases
2020-04-22,3.321626617375231,Mean - Full weeks,Confirmed cases
2020-04-23,3.299802761341223,Mean - Full weeks,Confirmed cases
2020-04-24,3.278242677824268,Mean - Full weeks,Confirmed cases
2020-04-25,3.3520179372197307,Mean - Full weeks,Confirmed cases
2020-04-26,3.248815165876777,Mean - Full weeks,Confirmed cases
2020-04-27,3.1766169154228856,Mean - Full weeks,Confirmed cases
2020-04-28,3.203252032520325,Mean - Full weeks,Confirmed cases
2020-04-29,3.187683284457478,Mean - Full weeks,Confirmed cases
2020-04-30,3.245222929936306,Mean - Full weeks,Confirmed cases
2020-05-01,3.4429657794676807,Mean - Full weeks,Confirmed cases
2020-05-02,3.45010183299389,Mean - Full weeks,Confirmed cases
2020-05-03,3.3563714902807775,Mean - Full weeks,Confirmed cases
2020-05-04,3.3660714285714284,Mean - Full weeks,Confirmed cases
2020-05-05,3.436144578313253,Mean - Full weeks,Confirmed cases
2020-05-06,3.4472361809045227,Mean - Full weeks,Confirmed cases
2020-05-07,3.4854881266490767,Mean - Full weeks,Confirmed cases
2020-05-08,3.4565217391304346,Mean - Full weeks,Confirmed cases
2020-05-09,3.358166189111748,Mean - Full weeks,Confirmed cases
2020-05-10,3.3197674418604652,Mean - Full weeks,Confirmed cases
2020-05-11,3.3723723723723724,Mean - Full weeks,Confirmed cases
2020-05-12,3.3186119873817033,Mean - Full weeks,Confirmed cases
2020-05-13,3.3266666666666667,Mean - Full weeks,Confirmed cases
2020-05-14,3.3730337078651687,Mean - Full weeks,Confirmed cases
2020-05-15,3.356132075471698,Mean - Full weeks,Confirmed cases
2020-05-16,3.26302729528536,Mean - Full weeks,Confirmed cases
2020-05-17,3.2061068702290076,Mean - Full weeks,Confirmed cases
2020-05-18,3.2566844919786098,Mean - Full weeks,Confirmed cases
2020-05-19,3.2140845070422537,Mean - Full weeks,Confirmed cases
2020-05-20,3.1887905604719764,Mean - Full weeks,Confirmed cases
2020-05-21,3.128440366972477,Mean - Full weeks,Confirmed cases
2020-05-22,3.168253968253968,Mean - Full weeks,Confirmed cases
2020-05-23,3.185430463576159,Mean - Full weeks,Confirmed cases
2020-05-24,3.216666666666667,Mean - Full weeks,Confirmed cases
2020-05-25,3.3056478405315612,Mean - Full weeks,Confirmed cases
2020-05-26,3.167901234567901,Mean - Full weeks,Confirmed cases
2020-05-27,3.170157068062827,Mean - Full weeks,Confirmed cases
2020-05-28,3.190082644628099,Mean - Full weeks,Confirmed cases
2020-05-29,3.2386363636363638,Mean - Full weeks,Confirmed cases
2020-05-30,3.253687315634218,Mean - Full weeks,Confirmed cases
2020-05-31,3.305135951661631,Mean - Full weeks,Confirmed cases
2020-06-01,3.40785498489426,Mean - Full weeks,Confirmed cases
2020-06-02,3.3950617283950617,Mean - Full weeks,Confirmed cases
2020-06-03,3.4174454828660434,Mean - Full weeks,Confirmed cases
2020-06-04,3.4766355140186915,Mean - Full weeks,Confirmed cases
2020-06-05,3.53525641025641,Mean - Full weeks,Confirmed cases
2020-06-06,3.673076923076923,Mean - Full weeks,Confirmed cases
2020-06-07,3.599348534201954,Mean - Full weeks,Confirmed cases
2020-06-08,3.5789473684210527,Mean - Full weeks,Confirmed cases
2020-06-09,3.6537216828478964,Mean - Full weeks,Confirmed cases
2020-06-10,3.8111455108359134,Mean - Full weeks,Confirmed cases
2020-06-11,3.802431610942249,Mean - Full weeks,Confirmed cases
2020-06-12,3.817365269461078,Mean - Full weeks,Confirmed cases
2020-06-13,3.6517857142857144,Mean - Full weeks,Confirmed cases
2020-06-14,3.6077844311377247,Mean - Full weeks,Confirmed cases
2020-06-15,3.6982758620689653,Mean - Full weeks,Confirmed cases
2020-06-16,3.73728813559322,Mean - Full weeks,Confirmed cases
2020-06-17,3.72972972972973,Mean - Full weeks,Confirmed cases
2020-06-18,3.733153638814016,Mean - Full weeks,Confirmed cases
2020-06-19,3.944262295081967,Mean - Full weeks,Confirmed cases
2020-06-20,4.027439024390244,Mean - Full weeks,Confirmed cases
2020-06-21,4.014619883040936,Mean - Full weeks,Confirmed cases
2020-06-22,4.387195121951219,Mean - Full weeks,Confirmed cases
2020-06-23,4.245454545454545,Mean - Full weeks,Confirmed cases
2020-06-24,4.230769230769231,Mean - Full weeks,Confirmed cases
2020-06-25,3.9460317460317462,Mean - Full weeks,Confirmed cases
2020-06-26,4.046783625730995,Mean - Full weeks,Confirmed cases
2020-06-27,3.962566844919786,Mean - Full weeks,Confirmed cases
2020-06-28,3.8353808353808354,Mean - Full weeks,Confirmed cases
2020-06-29,3.4,Mean - Full weeks,Confirmed cases
2020-06-30,3.2460567823343847,Mean - Full weeks,Confirmed cases
2020-07-01,3.285276073619632,Mean - Full weeks,Confirmed cases
2020-07-02,3.3453453453453452,Mean - Full weeks,Confirmed cases
2020-07-03,3.3727810650887573,Mean - Full weeks,Confirmed cases
2020-07-04,3.3588235294117648,Mean - Full weeks,Confirmed cases
2020-07-05,3.340175953079179,Mean - Full weeks,Confirmed cases
2020-07-06,3.598870056497175,Mean - Full weeks,Confirmed cases
2020-07-07,3.7729885057471266,Mean - Full weeks,Confirmed cases
2020-07-08,3.634560906515581,Mean - Full weeks,Confirmed cases
2020-07-09,3.5988538681948423,Mean - Full weeks,Confirmed cases
2020-07-10,3.689008042895442,Mean - Full weeks,Confirmed cases
2020-07-11,3.665768194070081,Mean - Full weeks,Confirmed cases
2020-07-12,3.5767195767195767,Mean - Full weeks,Confirmed cases
2020-07-13,3.650990099009901,Mean - Full weeks,Confirmed cases
2020-07-14,3.492424242424242,Mean - Full weeks,Confirmed cases
2020-07-15,3.592137592137592,Mean - Full weeks,Confirmed cases
2020-07-16,3.7220843672456576,Mean - Full weeks,Confirmed cases
2020-07-17,3.859903381642512,Mean - Full weeks,Confirmed cases
2020-07-18,3.8373205741626792,Mean - Full weeks,Confirmed cases
2020-07-19,3.779816513761468,Mean - Full weeks,Confirmed cases
2020-07-20,3.817204301075269,Mean - Full weeks,Confirmed cases
2020-07-21,3.7103004291845494,Mean - Full weeks,Confirmed cases
2020-07-22,3.7385229540918163,Mean - Full weeks,Confirmed cases
2020-07-23,3.7258979206049148,Mean - Full weeks,Confirmed cases
2020-07-24,3.694642857142857,Mean - Full weeks,Confirmed cases
2020-07-25,3.5853658536585367,Mean - Full weeks,Confirmed cases
2020-07-26,3.4217687074829932,Mean - Full weeks,Confirmed cases
2020-07-27,3.3486529318541995,Mean - Full weeks,Confirmed cases
2020-07-28,3.2480974124809743,Mean - Full weeks,Confirmed cases
2020-07-29,3.1901931649331354,Mean - Full weeks,Confirmed cases
2020-07-30,3.1164596273291925,Mean - Full weeks,Confirmed cases
2020-07-31,3.073482428115016,Mean - Full weeks,Confirmed cases
2020-08-01,3.3929663608562692,Mean - Full weeks,Confirmed cases
2020-08-02,3.4360119047619047,Mean - Full weeks,Confirmed cases
2020-08-03,3.5140056022408963,Mean - Full weeks,Confirmed cases
2020-08-04,3.6505524861878453,Mean - Full weeks,Confirmed cases
2020-08-05,3.7485795454545454,Mean - Full weeks,Confirmed cases
2020-08-06,3.8746478873239436,Mean - Full weeks,Confirmed cases
2020-08-07,3.945383615084525,Mean - Full weeks,Confirmed cases
2020-08-08,3.8712029161603887,Mean - Full weeks,Confirmed cases
2020-08-09,3.5880239520958086,Mean - Full weeks,Confirmed cases
2020-08-10,3.588628762541806,Mean - Full weeks,Confirmed cases
2020-08-11,3.503303964757709,Mean - Full weeks,Confirmed cases
2020-08-12,3.3976670201484622,Mean - Full weeks,Confirmed cases
2020-08-13,3.3505572441742655,Mean - Full weeks,Confirmed cases
2020-08-14,3.3104799216454457,Mean - Full weeks,Confirmed cases
2020-08-15,3.2633136094674557,Mean - Full weeks,Confirmed cases
2020-08-16,3.2526934378060726,Mean - Full weeks,Confirmed cases
2020-08-17,3.2277318640955004,Mean - Full weeks,Confirmed cases
2020-08-18,3.0604395604395602,Mean - Full weeks,Confirmed cases
2020-08-19,3.006244424620874,Mean - Full weeks,Confirmed cases
2020-08-20,3.0063463281958294,Mean - Full weeks,Confirmed cases
2020-08-21,2.9920424403183024,Mean - Full weeks,Confirmed cases
2020-08-22,2.9521700620017715,Mean - Full weeks,Confirmed cases
2020-08-23,2.874466268146883,Mean - Full weeks,Confirmed cases
2020-08-24,2.800486618004866,Mean - Full weeks,Confirmed cases
2020-08-25,2.7072968490878937,Mean - Full weeks,Confirmed cases
2020-08-26,2.7362817362817364,Mean - Full weeks,Confirmed cases
2020-08-27,2.71701244813278,Mean - Full weeks,Confirmed cases
2020-08-28,2.7240259740259742,Mean - Full weeks,Confirmed cases
2020-08-29,2.665012406947891,Mean - Full weeks,Confirmed cases
2020-08-30,2.642857142857143,Mean - Full weeks,Confirmed cases
2020-08-31,2.682475884244373,Mean - Full weeks,Confirmed cases
2020-09-01,2.8595106550907654,Mean - Full weeks,Confirmed cases
2020-09-02,2.902124430955994,Mean - Full weeks,Confirmed cases
2020-09-03,2.902261123267688,Mean - Full weeks,Confirmed cases
2020-09-04,3.0055944055944055,Mean - Full weeks,Confirmed cases
2020-09-05,3.002734107997266,Mean - Full weeks,Confirmed cases
2020-09-06,3.0039190071848467,Mean - Full weeks,Confirmed cases
2020-09-07,3.060329067641682,Mean - Full weeks,Confirmed cases
2020-09-08,3.037058823529412,Mean - Full weeks,Confirmed cases
2020-09-09,2.971814445096888,Mean - Full weeks,Confirmed cases
2020-09-10,2.9930151338766007,Mean - Full weeks,Confirmed cases
2020-09-11,3.0416666666666665,Mean - Full weeks,Confirmed cases
2020-09-12,3.0128279883381923,Mean - Full weeks,Confirmed cases
2020-09-13,2.965355255431591,Mean - Full weeks,Confirmed cases
2020-09-14,3.0126947489901905,Mean - Full weeks,Confirmed cases
2020-09-15,2.8930017351069983,Mean - Full weeks,Confirmed cases
2020-09-16,2.868,Mean - Full weeks,Confirmed cases
2020-09-17,2.8076470588235294,Mean - Full weeks,Confirmed cases
2020-09-18,2.8433734939759034,Mean - Full weeks,Confirmed cases
2020-09-19,2.7919753086419754,Mean - Full weeks,Confirmed cases
2020-09-20,2.776843467011643,Mean - Full weeks,Confirmed cases
2020-09-21,2.841833440929632,Mean - Full weeks,Confirmed cases
2020-09-22,2.7959048877146633,Mean - Full weeks,Confirmed cases
2020-09-23,2.895365168539326,Mean - Full weeks,Confirmed cases
2020-09-24,2.946576373212942,Mean - Full weeks,Confirmed cases
2020-09-25,3.1236038719285184,Mean - Full weeks,Confirmed cases
2020-09-26,3.1840354767184036,Mean - Full weeks,Confirmed cases
2020-09-27,3.213256484149856,Mean - Full weeks,Confirmed cases
2020-09-28,3.255963894261767,Mean - Full weeks,Confirmed cases
2020-09-29,3.2336065573770494,Mean - Full weeks,Confirmed cases
2020-09-30,3.2359249329758715,Mean - Full weeks,Confirmed cases
2020-10-01,3.3511486169714018,Mean - Full weeks,Confirmed cases
2020-10-02,3.485702614379085,Mean - Full weeks,Confirmed cases
2020-10-03,3.4743589743589745,Mean - Full weeks,Confirmed cases
2020-10-04,3.3531331592689293,Mean - Full weeks,Confirmed cases
2020-10-05,3.2971931755641166,Mean - Full weeks,Confirmed cases
2020-10-06,3.2081242532855434,Mean - Full weeks,Confirmed cases
2020-10-07,3.162756598240469,Mean - Full weeks,Confirmed cases
2020-10-08,3.117244004567948,Mean - Full weeks,Confirmed cases
2020-10-09,3.1210746685275645,Mean - Full weeks,Confirmed cases
2020-10-10,3.0754030983243754,Mean - Full weeks,Confirmed cases
2020-10-11,2.995747177005426,Mean - Full weeks,Confirmed cases
2020-10-12,3.0059934853420196,Mean - Full weeks,Confirmed cases
2020-10-13,2.999398677089597,Mean - Full weeks,Confirmed cases
2020-10-14,3.0109730153398275,Mean - Full weeks,Confirmed cases
2020-10-15,3.0475937533198767,Mean - Full weeks,Confirmed cases
2020-10-16,3.103943357262268,Mean - Full weeks,Confirmed cases
2020-10-17,3.067601809954751,Mean - Full weeks,Confirmed cases
2020-10-18,2.9837659592457935,Mean - Full weeks,Confirmed cases
2020-10-19,2.9597113650030065,Mean - Full weeks,Confirmed cases
2020-10-20,2.875931548440519,Mean - Full weeks,Confirmed cases
2020-10-21,2.7958050984188447,Mean - Full weeks,Confirmed cases
2020-10-22,2.724057472675918,Mean - Full weeks,Confirmed cases
2020-10-23,2.674626342830453,Mean - Full weeks,Confirmed cases
2020-10-24,2.5915269596737653,Mean - Full weeks,Confirmed cases
2020-10-25,2.4839434089377948,Mean - Full weeks,Confirmed cases
2020-10-26,2.4054236905902915,Mean - Full weeks,Confirmed cases
2020-10-27,2.3117056856187292,Mean - Full weeks,Confirmed cases
2020-10-28,2.258316361167685,Mean - Full weeks,Confirmed cases
2020-10-29,2.216501240694789,Mean - Full weeks,Confirmed cases
2020-10-30,2.1817279046673286,Mean - Full weeks,Confirmed cases
2020-10-31,2.0864401187726824,Mean - Full weeks,Confirmed cases
2020-11-01,1.9975335708413264,Mean - Full weeks,Confirmed cases
2020-11-02,2.01578573962398,Mean - Full weeks,Confirmed cases
2020-11-03,2.1460209296665855,Mean - Full weeks,Confirmed cases
2020-11-04,2.3219113486325056,Mean - Full weeks,Confirmed cases
2020-11-05,2.462751281040599,Mean - Full weeks,Confirmed cases
2020-11-06,2.6092807424593967,Mean - Full weeks,Confirmed cases
2020-11-07,2.6776729559748427,Mean - Full weeks,Confirmed cases
2020-11-08,2.661387220098307,Mean - Full weeks,Confirmed cases
2020-11-09,2.6162988115449917,Mean - Full weeks,Confirmed cases
2020-11-10,2.66686320754717,Mean - Full weeks,Confirmed cases
2020-11-11,2.5786953919808497,Mean - Full weeks,Confirmed cases
2020-11-12,2.512019230769231,Mean - Full weeks,Confirmed cases
2020-11-13,2.481637567730283,Mean - Full weeks,Confirmed cases
2020-11-14,2.4674046740467404,Mean - Full weeks,Confirmed cases
2020-11-15,2.459863098942128,Mean - Full weeks,Confirmed cases
2020-11-16,2.4042296072507554,Mean - Full weeks,Confirmed cases
2020-11-17,2.4436708860759495,Mean - Full weeks,Confirmed cases
2020-11-18,2.374920835972134,Mean - Full weeks,Confirmed cases
2020-11-19,2.3933993399339935,Mean - Full weeks,Confirmed cases
2020-11-20,2.442701227830832,Mean - Full weeks,Confirmed cases
2020-11-21,2.463150289017341,Mean - Full weeks,Confirmed cases
2020-11-22,2.4223693892568066,Mean - Full weeks,Confirmed cases
2020-11-23,2.317403708987161,Mean - Full weeks,Confirmed cases
2020-11-24,2.2814871016691955,Mean - Full weeks,Confirmed cases
2020-11-25,2.241594996090696,Mean - Full weeks,Confirmed cases
2020-11-26,2.2042833607907744,Mean - Full weeks,Confirmed cases
2020-11-27,2.222491909385113,Mean - Full weeks,Confirmed cases
2020-11-28,2.1853061224489796,Mean - Full weeks,Confirmed cases
2020-11-29,2.1208434712084347,Mean - Full weeks,Confirmed cases
2020-11-30,2.135593220338983,Mean - Full weeks,Confirmed cases
2020-12-01,2.373343725643024,Mean - Full weeks,Confirmed cases
2020-12-02,2.4565548780487805,Mean - Full weeks,Confirmed cases
2020-12-03,2.532027128862095,Mean - Full weeks,Confirmed cases
2020-12-04,2.5797950219619326,Mean - Full weeks,Confirmed cases
2020-12-05,2.5849478390461997,Mean - Full weeks,Confirmed cases
2020-12-06,2.5389177168272794,Mean - Full weeks,Confirmed cases
2020-12-07,2.548158640226629,Mean - Full weeks,Confirmed cases
2020-12-08,2.4802584350323045,Mean - Full weeks,Confirmed cases
2020-12-09,2.288922155688623,Mean - Full weeks,Confirmed cases
2020-12-10,2.339820359281437,Mean - Full weeks,Confirmed cases
2020-12-11,2.33232856066315,Mean - Full weeks,Confirmed cases
2020-12-12,2.3288958496476115,Mean - Full weeks,Confirmed cases
2020-12-13,2.3328125,Mean - Full weeks,Confirmed cases
2020-12-14,2.32953682611997,Mean - Full weeks,Confirmed cases
2020-12-15,2.3589147286821706,Mean - Full weeks,Confirmed cases
2020-12-16,2.4419889502762433,Mean - Full weeks,Confirmed cases
2020-12-17,2.4201277955271565,Mean - Full weeks,Confirmed cases
2020-12-18,2.370489174017642,Mean - Full weeks,Confirmed cases
2020-12-19,2.411910669975186,Mean - Full weeks,Confirmed cases
2020-12-20,2.4316309719934104,Mean - Full weeks,Confirmed cases
2020-12-21,2.4476418864908074,Mean - Full weeks,Confirmed cases
2020-12-22,2.4966887417218544,Mean - Full weeks,Confirmed cases
