R1,init,t3,t2,weekly,gaussian,misdelay,delay_opt,t1,t4,t5,t6,R2,R3,smooth,timevar_est,timevar_sim,fixed,filename,estimationDir,simulationDir,infection_file,re_file,infection_exists,re_exists,infection_size,re_size,ReRMSE,RootDiff,EmpCoverage,OneTrans,slopeError,maxInc,t3diff
2.5,1000,26,20,0.75,0.1,1,confirmed,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_26_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_26_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,289981,988817,0.1647166509815685,1,0.27419354838709675,0.9833333333333333,0.5468640187716524,15849,6
3,1000,26,20,0.75,0.1,1,confirmed,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_26_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_26_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,289665,988375,0.20308252712484218,0,0.03225806451612903,0.9672131147540983,0.5623523040261499,46205,6
3.5,1000,26,20,0.75,0.1,1,confirmed,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_26_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_26_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,289909,988622,0.24258278920772003,1,0.06451612903225806,0.9672131147540983,0.5823973278723233,119655,6
2.5,10,31,20,0.75,0.1,1,confirmed,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_31_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_31_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,306357,1023337,0.17972945743545712,0,0.6461538461538462,1,0.45351585746104955,241,11
3,10,31,20,0.75,0.1,1,confirmed,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_31_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_31_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,298846,1008725,0.19300410490383663,1,0.59375,1,0.42929149976019976,846,11
3.5,10,31,20,0.75,0.1,1,confirmed,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_31_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_31_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,301390,1019902,0.19784117809908075,1,0.3076923076923077,1,0.42324953807622634,2417,11
2.5,100,31,20,0.75,0.1,1,confirmed,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_31_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_31_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,305236,1047565,0.14528640503817472,-1,0.4090909090909091,1,0.3338126575568606,2447,11
3,100,31,20,0.75,0.1,1,confirmed,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_31_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_31_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,306776,1052427,0.15241874525426258,1,0.4090909090909091,0.9841269841269841,0.3755996512599412,8261,11
3.5,100,31,20,0.75,0.1,1,confirmed,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_31_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_31_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,308674,1061405,0.17654448647466095,1,0.16417910447761194,0.9848484848484849,0.39653027218981746,24113,11
2.5,1000,31,20,0.75,0.1,1,confirmed,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_31_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_31_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,313519,1079389,0.14304860670165703,0,0.07352941176470588,1,0.3683065239272538,24642,11
3,1000,31,20,0.75,0.1,1,confirmed,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_31_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_31_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,314022,1079549,0.1561052702534383,1,0.014705882352941176,0.9552238805970149,0.35915139503447124,82578,11
3.5,1000,31,20,0.75,0.1,1,confirmed,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_31_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_31_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,310516,1068203,0.17753960451519016,0,0.029850746268656716,0.9701492537313433,0.38568767132167975,241646,11
2.5,10,36,20,0.75,0.1,1,confirmed,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_36_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_36_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,328156,1106543,0.1263788676962639,1,0.6428571428571429,1,0.32369319758639925,377,16
3,10,36,20,0.75,0.1,1,confirmed,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_36_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_36_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,316283,1078732,0.12531823938931946,0,0.5882352941176471,1,0.2589097894197808,1524,16
3.5,10,36,20,0.75,0.1,1,confirmed,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_36_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_36_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,319970,1093541,0.15279147313884014,0,0.2753623188405797,1,0.27063003583962086,4972,16
2.5,100,36,20,0.75,0.1,1,confirmed,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_36_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_36_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,329026,1140399,0.12756718987282428,0,0.3888888888888889,1,0.29465660625401024,3826,16
3,100,36,20,0.75,0.1,1,confirmed,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_36_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_36_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,329701,1140772,0.10153482480548601,0,0.2222222222222222,1,0.16527459863378094,14873,16
3.5,100,36,20,0.75,0.1,1,confirmed,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_36_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_36_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,326031,1129741,0.13931636894512037,0,0.14084507042253522,0.9859154929577465,0.2433860315638665,49535,16
2.5,1000,36,20,0.75,0.1,1,confirmed,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_36_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_36_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,330954,1148120,0.09228929995740477,1,0.2361111111111111,0.9859154929577465,0.23528712598046397,38524,16
3,1000,36,20,0.75,0.1,1,confirmed,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_36_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_36_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,331122,1146235,0.12082880737512594,0,0.041666666666666664,0.9444444444444444,0.23939041944773512,148718,16
3.5,1000,36,20,0.75,0.1,1,confirmed,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_36_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_36_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,330758,1147932,0.1347508301424374,0,0.041666666666666664,1,0.24577248549310152,496471,16
2.5,10,21,20,0.75,0.1,2,confirmed,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_21_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_21_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,249503,823783,0.28936097105674136,0,0.6415094339622641,1,0.7357144058093819,99,1
3,10,21,20,0.75,0.1,2,confirmed,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_21_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_21_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,258923,855437,0.34112718628276806,-1,0.5925925925925926,1,0.7467616327050034,268,1
3.5,10,21,20,0.75,0.1,2,confirmed,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_21_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_21_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,251552,836985,0.3930476306856714,0,0.5555555555555556,1,0.7615531946873834,607,1
2.5,100,21,20,0.75,0.1,2,confirmed,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_21_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_21_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,263828,887612,0.26540308737492513,0,0.5357142857142857,1,0.7292010844730344,1004,1
3,100,21,20,0.75,0.1,2,confirmed,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_21_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_21_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,264394,891578,0.314041054863542,-1,0.39285714285714285,0.9811320754716981,0.7261201097323792,2618,1
3.5,100,21,20,0.75,0.1,2,confirmed,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_21_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_21_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,263755,886770,0.3410655799384554,-1,0.2857142857142857,1,0.7189286696241431,6051,1
2.5,1000,21,20,0.75,0.1,2,confirmed,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_21_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_21_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,265228,893155,0.23742871966085718,-1,0.25,1,0.6739409076102267,10110,1
3,1000,21,20,0.75,0.1,2,confirmed,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_21_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_21_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,264676,893022,0.28505747176475227,-1,0.07142857142857142,0.9642857142857143,0.6915271921485733,26171,1
3.5,1000,21,20,0.75,0.1,2,confirmed,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_21_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_21_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,267719,902780,0.2928274684407904,1,0.05263157894736842,1,0.7096406272656335,60644,1
2.5,10,26,20,0.75,0.1,2,confirmed,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_26_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_26_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,267142,901256,0.24460417222622136,0,0.6491228070175439,1,0.6496208187061047,155,6
3,10,26,20,0.75,0.1,2,confirmed,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_26_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_26_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,274108,917926,0.2633301929527645,0,0.603448275862069,1,0.6114755777444127,474,6
3.5,10,26,20,0.75,0.1,2,confirmed,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_26_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_26_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,275924,923988,0.287724379065429,0,0.5423728813559322,1,0.6124393749680601,1198,6
2.5,100,26,20,0.75,0.1,2,confirmed,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_26_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_26_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,284941,969479,0.21388420818114642,0,0.5081967213114754,1,0.5820229747447383,1574,6
3,100,26,20,0.75,0.1,2,confirmed,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_26_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_26_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,283735,965954,0.27324728823341893,0,0.29508196721311475,1,0.6316100515166277,4622,6
3.5,100,26,20,0.75,0.1,2,confirmed,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_26_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_26_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,285805,972588,0.29060057668125056,0,0.09836065573770492,1,0.6282119229063462,11936,6
2.5,1000,26,20,0.75,0.1,2,confirmed,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_26_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_26_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,285241,970691,0.21929486048773492,0,0.16393442622950818,1,0.5979596072155016,15849,6
3,1000,26,20,0.75,0.1,2,confirmed,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_26_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_26_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,285467,972768,0.2232913078295521,-1,0.19672131147540983,0.9666666666666667,0.5584181759481897,46205,6
3.5,1000,26,20,0.75,0.1,2,confirmed,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_26_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_26_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,285712,972604,0.2679023258190826,1,0.11475409836065574,0.9672131147540983,0.6017864325120607,119655,6
2.5,10,31,20,0.75,0.1,2,confirmed,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/confirmed,../simulations/simulated/confirmed,/infection_t_20_31_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_31_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,288522,983843,0.22598067518178144,-2,0.5967741935483871,1,0.5166717237199849,241,11
